0.3571231,0.3440955
0.3581357,0.3477083
0.3565500,0.3424310
0.3497883,0.3408687
0.3532625,0.3387276
0.3485851,0.3334180
0.3505437,0.5156187
0.3608016,0.3455325
0.3552961,0.3399647
0.3720220,0.3656631
0.3596072,0.3501728
0.3581150,0.3439789
0.3584226,0.4163482
0.3603676,0.3474754
0.3600628,0.3420541
0.3572822,0.4559696
0.3563471,0.3512743
0.3541003,0.3346577
0.3500197,0.3430558
0.3519058,0.3422328
0.3514902,0.3404872
0.3531038,0.3435882
0.3553199,0.3401498
0.3593495,0.3371236
0.3518441,0.3565225
0.3554533,0.3522142
0.3551128,0.3401098
0.3546211,0.3442269
0.3567411,0.3517929
0.3575356,0.3412630
0.3585930,0.3537386
0.3593012,0.3392715
0.3543846,0.3441076
0.3562726,0.3597555
0.3533791,0.3395297
0.3530683,0.3357237
0.3486345,0.3470819
0.3569890,0.3351018
0.3454163,0.3341396
0.3544093,0.3436549
0.3515032,0.3479922
0.3474812,0.3423773
0.3472432,0.3476656
0.3509445,0.3383286
0.3498793,0.3408468
0.3487008,0.3477901
0.3503430,0.3494336
0.3480324,0.3365490
0.3611003,0.3434035
0.3530011,0.3348982
0.3511914,0.3356414
0.3571230,0.3463733
0.3528425,0.3445951
0.3503802,0.3323297
0.3511918,0.3523698
0.3480118,0.3311927
0.3507255,0.3439604
0.3588676,0.3427283
0.3503690,0.3388164
0.3494520,0.3373078
0.3492347,0.3475943
0.3484224,0.3377228
0.3466354,0.3426800
0.3457347,0.3525946
0.3531508,0.3293808
0.3475463,0.3359873
0.3520524,0.3629556
0.3548080,0.3418522
0.3646185,0.3543302
0.3558519,0.3711401
0.3526701,0.3434976
0.3490983,0.3298577
0.3491129,0.3499900
0.3501868,0.3419395
0.3476383,0.3377118
0.3444421,0.3598419
0.3498280,0.3415346
0.3399512,0.3217087
0.3462655,0.3421890
0.3439953,0.3352021
0.3435031,0.3342223
0.3483494,0.3357874
0.3433477,0.3355083
0.3432373,0.3365430
0.3494659,0.3460888
0.3584867,0.3726529
0.3608473,0.3360373
0.3572996,0.3405581
0.3464837,0.3302274
0.3530595,0.3393032
0.3519996,0.3401714
0.3481499,0.3373533
0.3472218,0.3312605
0.3440638,0.3337137
0.3447115,0.3380796
0.3440798,0.3279111
0.3464153,0.3602706
0.3463216,0.3449042
0.3514170,0.3354905
0.3480405,0.3433858
0.3496449,0.3414254
0.3492721,0.3395758
0.3491544,0.3423181
0.3506513,0.3394385
0.3475743,0.3404156
0.3528626,0.3295269
0.3460038,0.3322576
0.3457063,0.3328664
0.3489823,0.3426396
0.3468121,0.3308745
0.3470298,0.3428017
0.3483847,0.3401164
0.3411798,0.3212131
0.3469731,0.3633042
0.3416027,0.3298354
0.3393564,0.3317539
0.3426765,0.4888196
0.3484792,0.3412207
0.3415105,0.3375287
0.3451080,0.3298317
0.3444680,0.3318866
0.3424041,0.3380461
0.3450312,0.3278720
0.3443907,0.5815445
0.3486729,0.3360240
0.3415605,0.3292864
0.3427867,0.3525015
0.3488913,0.3366116
0.3468769,0.3377701
0.3415109,0.3625153
0.3447925,0.3289074
0.3396012,0.3300591
0.3507456,0.3413171
0.3358007,0.3317332
0.3483596,0.3367962
0.3391569,0.3378931
0.3474754,0.3486117
0.3437867,0.3352794
0.3446551,0.3473525
0.3426178,0.3282714
0.3405266,0.3240247
0.3419085,0.3535425
0.3396470,0.3312310
0.3398796,0.3302276
0.3583305,0.3318503
0.3455333,0.3462338
0.3476388,0.3294292
0.3468581,0.3338850
0.3424505,0.3300040
0.3455480,0.3326185
0.3367181,0.3469292
0.3414154,0.3411569
0.3427617,0.3324936
0.3380926,0.3419028
0.3385551,0.3232631
0.3353175,0.3242623
0.3406402,0.3404667
0.3450239,0.3418591
0.3421470,0.3347859
0.3380702,0.3319366
0.3386991,0.3217112
0.3392549,0.3299810
0.3380438,0.3426312
0.3423449,0.3345328
0.3422976,0.3263797
0.3534779,0.3323599
0.3417526,0.3277925
0.3379634,0.3311173
0.3379960,0.3351719
0.3428722,0.3345103
0.3356222,0.3208160
0.3448454,0.3468464
0.3408564,0.3293264
0.3402081,0.3318788
0.3532173,0.3349232
0.3438766,0.3338443
0.3443804,0.3325724
0.3430169,0.3347934
0.3408222,0.3420507
0.3398678,0.3382865
0.3401116,0.3456211
0.3437214,0.3197506
0.3394432,0.3319933
0.3430469,0.3443618
0.3373669,0.3308518
0.3495269,0.3491217
0.3431720,0.3405957
0.3496984,0.3317001
0.3303964,0.3186165
0.3349804,0.3175566
0.3344221,0.3347644
0.3397093,0.3378580
0.3342112,0.3278895
0.3406897,0.3335201
0.3359900,0.3382663
0.3330930,0.3232610
0.3365814,0.3539840
0.3392635,0.3325629
0.3365575,0.3295419
0.3413769,0.4279574
0.3406587,0.3438646
0.3341005,0.3243236
0.3445027,0.3385615
0.3406673,0.3219139
0.3363256,0.3326642
0.3384007,0.3334786
0.3384733,0.3276936
0.3450179,0.3387923
0.3394602,0.3231679
0.3301050,0.3216762
0.3370524,0.3298142
0.3370474,0.3328766
0.3434938,0.3498999
0.3373706,0.3338084
0.3485562,0.3363660
0.3459921,0.3367039
0.3444266,0.3348380
0.3401534,0.4474334
0.3438916,0.3287226
0.3475808,0.3442110
0.3360943,0.3537205
0.3451824,0.3268137
0.3369940,0.3297884
0.3326708,0.3462522
0.3394291,0.3372582
0.3478280,0.3380040
0.3387160,0.3422068
0.3350084,0.3373163
0.3345701,0.3255988
0.3410292,0.3641425
0.3367231,0.3322311
0.3354303,0.3244313
0.3395876,0.3535556
0.3408934,0.3322590
0.3341237,0.3316894
0.3380401,0.3347819
0.3336287,0.3277418
0.3288025,0.3145786
0.3372069,0.3414447
0.3395004,0.3338218
0.3347502,0.3265089
0.3402808,0.3301431
0.3351636,0.3313302
0.3337577,0.3244465
0.3423582,0.3558638
0.3405219,0.3263209
0.3339734,0.3296389
0.3266120,0.4452652
0.3406443,0.3250773
0.3518032,0.3374077
0.3396897,0.3947526
0.3438924,0.3252926
0.3361552,0.3301744
0.3383108,0.3420269
0.3375579,0.3388999
0.3377604,0.3272450
0.3335657,0.3403212
0.3432332,0.3295845
0.3377705,0.3282742
0.3357656,0.3318974
0.3403125,0.3390362
0.3461688,0.3299394
0.3514595,0.3411395
0.3355265,0.3278275
0.3262488,0.3168636
0.3335949,0.3401850
0.3382327,0.3387674
0.3376635,0.3305079
0.3404476,0.3321686
0.3322653,0.3325576
0.3338653,0.3336210
0.3426358,0.3416408
0.3356448,0.3290973
0.3357697,0.3252104
0.3323844,0.3400323
0.3355818,0.3280668
0.3324739,0.3295592
0.3289874,0.3478428
0.3333684,0.3202621
0.3299241,0.3252484
0.3281444,0.3218365
0.3369657,0.3428985
0.3439140,0.3290722
0.3473781,0.3290258
0.3360377,0.3297290
0.3364363,0.3215096
0.3341520,0.3309399
0.3376354,0.3321025
0.3297521,0.3257709
0.3341753,0.3306118
0.3417311,0.3244328
0.3358385,0.3299859
0.3359911,0.3257142
0.3318704,0.3311758
0.3566692,0.3535355
0.3426231,0.3659759
0.3384566,0.3289135
0.3392161,0.3373914
0.3318476,0.3332798
0.3370947,0.3249484
0.3307384,0.3249473
0.3416449,0.3424908
0.3401620,0.3209911
